player_id,game_id,rank,color,sgf_content
62effdf6c91c49f5,g_0000011,A,B,(;SZ[19];B[qd];W[dq];B[dc];W[qp];B[co];W[dm];B[cf];W[do];B[cn];W[dn];B[cp];W[dp];B[cl];W[cm];B[bm];W[cq];B[bk];W[bp];B[bo];W[ao];B[bn];W[pj];B[kp];W[iq];B[oq];W[pn];B[jq];W[jr];B[kr];W[jp];B[kq];W[ir];B[jo];W[ip];B[kn];W[od];B[mc];W[ne];B[qg];W[qi];B[pc];W[oc];B[jc];W[ld];B[lc];W[je];B[kd];W[ke];B[hd];W[hf];B[gf];W[gg];B[ge];W[cc];B[dd];W[cd];B[ce];W[db];B[eb];W[cb];B[fc];W[bd];B[bb];W[ba];B[ac];W[da];B[be];W[ad];B[hg];W[if];B[hh];W[ek];B[dj];W[ej];B[ei];W[fi];B[fh];W[dk];B[di];W[gi];B[gh];W[ki];B[hn];W[pr];B[pq];W[qq];B[or];W[go];B[rh];W[ri];B[si];W[sj];B[sh];W[rk];B[fm];W[gk];B[hl];W[ck];B[cj];W[br];B[nn];W[ni];B[ng];W[og];B[of];W[nf];B[oh];W[mg];B[pg];W[mh];B[md];W[le];B[me];W[mf];B[nl];W[jd];B[kc];W[id];B[ic];W[jh];B[kk];W[io];B[in];W[jk];B[jl];W[ik];B[il];W[lk];B[ll];W[mk];B[ml];W[oo];B[no];W[op];B[np];W[qr];B[pm];W[qm];B[pl];W[ql];B[on];W[pp];B[kj];W[jj];B[ii];W[lj];B[kl];W[os];B[nr];W[ns];B[mr];W[gn];B[gm];W[ae];B[af];W[ob];B[pb];W[pa];B[qa];W[oa];B[rb];W[qh];B[rf];W[ho];B[ji];W[hk];B[kh];W[li];B[jg];W[kg];B[ih];W[lh];B[kf];W[lg];B[jf];W[lf];B[ig];W[ie];B[ma];W[oe];B[pe];W[ok];B[pk];W[qk];B[nk];W[nj];B[ol];W[ea];B[fa];W[fn];B[ms];W[ps];B[oj];W[oi];B[dl];W[el];B[bl];W[em];B[ph];W[pi];B[an];W[ap];B[aa];W[ab];B[qn];W[bc];B[po];W[rn];B[fl];W[fk];B[js];W[is];B[ks];W[qo];B[pn];W[nb];B[mb];W[nh];B[og];W[gl];B[hm];W[hj];B[fg];W[pd];B[qe];W[jh];B[bq];W[aq];B[kh];W[ok];B[jh];W[oj];B[he])
f9da5cac968c28f3,g_0000012,A,B,(;SZ[19];B[pd];W[dp];B[pp];W[dd];B[fc];W[df];B[dc];W[cc];B[cb];W[ec];B[db];W[ed];B[eb];W[bc];B[fd];W[bb];B[kc];W[qf];B[pi];W[qc];B[qd];W[pc];B[oc];W[ob];B[nc];W[nb];B[mc];W[mb];B[lb];W[ld];B[lc];W[id];B[rd];W[rc];B[sc];W[sb];B[sd];W[qb];B[kd];W[ke];B[le];W[lf];B[me];W[ff];B[je];W[ie];B[kf];W[gb];B[hc];W[fb];B[hb];W[ca];B[hd];W[if];B[kh];W[ni];B[og];W[li];B[ki];W[pj];B[qj];W[qi];B[qk];W[ph];B[oi];W[oh];B[oj];W[ok];B[nj];W[mj];B[nk];W[mk];B[nl];W[mh];B[ng];W[nh];B[qh];W[pg];B[ri];W[oe];B[pe];W[mf];B[pf];W[of];B[qg];W[ml];B[nm];W[jg];B[kg];W[qq];B[qp];W[pq];B[oq];W[or];B[nr];W[nq];B[op];W[mr];B[pr];W[ns];B[qr];W[ln];B[mm];W[lm];B[kk];W[lk];B[kl];W[ll];B[cq];W[dq];B[cp];W[co];B[bo];W[bn];B[cn];W[do];B[bm];W[bp];B[an];W[bq];B[dk];W[no];B[on];W[oo];B[po];W[rq];B[rr];W[nn];B[pn];W[mn];B[dn];W[fo];B[fn];W[go];B[gn];W[hn];B[hm];W[im];B[in];W[ho];B[io];W[jj];B[km];W[kj];B[il];W[gm];B[hl];W[en];B[fm];W[em];B[fl];W[el];B[ek];W[ip];B[jp];W[jo];B[jn];W[ko];B[ch];W[eh];B[bf];W[ii];B[be];W[fk];B[gk];W[gl];B[fj];W[hk];B[fl];W[jk];B[hj];W[ik];B[hi];W[hh];B[gh];W[hg];B[di];W[fe];B[ap];W[cr];B[dl];W[fm];B[jh];W[ih];B[jf];W[ig];B[gg];W[gf];B[he];W[jc];B[jb];W[ei];B[ej];W[dh];B[ci];W[cg];B[bg];W[fg];B[fh];W[fi];B[gi];W[ij];B[gj];W[dm];B[cm];W[ea];B[np];W[mp];B[hf];W[ps];B[rp];W[rs];B[sq];W[qs];B[lh];W[mg];B[od];W[nf];B[ne];W[la];B[ka];W[ma];B[ic];W[jd];B[ge];W[bd];B[ce];W[de];B[cd];W[da];B[cf];W[dg];B[ad];W[ae];B[af];W[gc];B[gd];W[ha];B[ib];W[ia];B[kb];W[aq];B[ao];W[ac];B[ss];W[os];B[sr];W[fk];B[ae];W[bh])
4052e132a8c22aaf,g_0000013,A,B,(;SZ[19];B[pd];W[cp];B[dc];W[pq];B[po];W[np];B[pj];W[pm];B[qq];W[qr];B[qp];W[or];B[qm];W[ql];B[qn];W[pl];B[ro];W[on];B[pp];W[op];B[rr];W[rs];B[sr];W[qf];B[qe];W[pf];B[nd];W[de];B[ee];W[dd];B[ed];W[cc];B[db];W[cb];B[fc];W[df];B[qh];W[nf];B[nh];W[lf];B[ld];W[hd];B[ic];W[hc];B[hb];W[gb];B[ib];W[gc];B[fb];W[id];B[jd];W[je];B[kd];W[if];B[ga];W[ph];B[pi];W[oh];B[oi];W[ni];B[ng];W[of];B[nj];W[mi];B[mj];W[li];B[lj];W[ki];B[kj];W[ok];B[oj];W[ef];B[ji];W[kh];B[ij];W[jh];B[ih];W[jk];B[jj];W[jp];B[oo];W[no];B[nn];W[nm];B[mn];W[mm];B[pn];W[om];B[ln];W[lm];B[lp];W[kn];B[ko];W[lo];B[mo];W[mp];B[lo];W[jo];B[lq];W[mq];B[kr];W[mr];B[jq];W[jn];B[iq];W[fq];B[gq];W[fp];B[hr];W[dj];B[gi];W[ig];B[hh];W[fk];B[gk];W[gl];B[hk];W[hl];B[fj];W[ek];B[ch];W[cj];B[eh];W[fe];B[fr];W[er];B[es];W[dr];B[fd];W[ff];B[ge];W[gf];B[he];W[ie];B[hf];W[hg];B[gd];W[gh];B[fh];W[gg];B[hi];W[ik];B[ca];W[cg];B[dh];W[bb];B[ba];W[oc];B[od];W[qc];B[qd];W[rc];B[pc];W[pb];B[ob];W[rb];B[pa];W[qa];B[qb];W[ha];B[ia];W[pb];B[cd];W[bd];B[qb];W[re];B[rd];W[pb];B[oa];W[rf];B[sd];W[mc];B[nc];W[md];B[me];W[jc];B[kc];W[mb];B[bi];W[le];B[ne];W[bj];B[aj];W[ak];B[ai];W[bl];B[bg];W[bf];B[ds];W[cs];B[fs];W[cr];B[gp];W[go];B[ho];W[hn];B[gn];W[fo];B[in];W[hm];B[io];W[im];B[kl];W[kk];B[ag];W[lk];B[rj];W[rm];B[rn];W[rk];B[sm];W[rl];B[ab];W[bc];B[af];W[ae];B[ci];W[ri];B[qj];W[rh];B[qi];W[qg];B[mk];W[ml];B[sj];W[sl];B[nk];W[sn];B[so];W[mf];B[sh];W[rg];B[si];W[ke];B[ej];W[kb];B[jb];W[lb];B[fa];W[da];B[ea];W[ac];B[dg];W[cf];B[nb];W[ka];B[ma];W[aa];B[da];W[ip];B[hp];W[lr];B[kq];W[se];B[sg];W[nl];B[pk];W[ks];B[js];W[ls];B[di];W[dl];B[sm];W[ol];B[sn];W[km];B[ss];W[qs];B[rq];W[ab])
e5d65dd315117c95,g_0000014,A,B,(;SZ[19];B[pd];W[dp];B[pq];W[dd];B[qk];W[ok];B[pm];W[pj];B[qj];W[ph];B[pi];W[oi];B[qi];W[og];B[cj];W[ej];B[dh];W[cf];B[cl];W[cn];B[dm];W[bm];B[bl];W[dn];B[fq];W[ip];B[dr];W[cq];B[cr];W[br];B[dq];W[bp];B[ep];W[eo];B[fo];W[fn];B[go];W[lp];B[nq];W[om];B[pn];W[on];B[po];W[kc];B[eh];W[bh];B[ci];W[nc];B[nd];W[oc];B[od];W[md];B[nf];W[ng];B[me];W[ld];B[mg];W[mh];B[dc];W[cc];B[ec];W[cb];B[ed];W[de];B[ee];W[ef];B[ff];W[lg];B[mf];W[kh];B[pc];W[of];B[pb];W[gf];B[fg];W[ge];B[eg];W[df];B[fe];W[gc];B[fb];W[gb];B[gg];W[hg];B[hh];W[ig];B[ih];W[em];B[jg];W[jf];B[gd];W[he];B[hd];W[ie];B[ic];W[ib];B[id];W[jd];B[jb];W[hb];B[jc];W[fc];B[fd];W[eb];B[db];W[fa];B[ca];W[ea];B[da];W[jh];B[bb];W[bc];B[ij];W[gj];B[gi];W[jj];B[hj];W[mr];B[nr];W[qf];B[qe];W[rf];B[re];W[se];B[sd];W[sf];B[rc];W[jl];B[ji];W[ki];B[jk];W[ii];B[kk];W[ik];B[hk];W[il];B[kl];W[hl];B[gk];W[km];B[lm];W[kn];B[pk];W[oj];B[ol];W[nl];B[pl];W[mm];B[ln];W[lo];B[mn];W[ll];B[no];W[nm];B[oo];W[hn];B[ir];W[iq];B[hr];W[jr];B[kr];W[kq];B[js];W[jq];B[lr];W[mq];B[ms];W[fk];B[fj];W[ek];B[gl];W[gm];B[ei];W[dl];B[cm];W[bn];B[mk];W[ml];B[kj];W[nk];B[ji];W[oe];B[ne];W[jj];B[ia];W[ha];B[ji];W[bk];B[ck];W[jj];B[ho];W[ji];B[io];W[jo];B[in];W[im];B[jn];W[jm];B[bi];W[bg];B[ke];W[le];B[je];W[kf];B[mb];W[mc];B[lb];W[kb];B[nb];W[ob];B[oa];W[ja];B[rh];W[qh];B[rg];W[qg];B[si];W[fl];B[hi];W[mo];B[nn];W[sg];B[hq];W[cs];B[ds];W[sh];B[ri];W[bs];B[ba];W[be];B[hp];W[gn];B[lq];W[kp];B[mp];W[pe];B[pa];W[al];B[bj];W[ak];B[aj];W[am];B[dk];W[el];B[dj];W[ch];B[dg];W[ah];B[la];W[na];B[ma];W[ka];B[na];W[ab];B[aa];W[ac];B[lc];W[kd];B[di];W[lf])
b4c717121c933b48,g_0000015,A,B,(;SZ[19];B[pd];W[pp];B[dp];W[dd];B[nq];W[oq];B[np];W[pn];B[jp];W[nr];B[mr];W[or];B[fc];W[ec];B[fd];W[cf];B[jd];W[fq];B[eq];W[fp];B[dm];W[kq];B[jq];W[lr];B[kp];W[jr];B[lq];W[kr];B[hq];W[ir];B[hr];W[iq];B[hp];W[ip];B[ho];W[io];B[lo];W[ms];B[fn];W[mq];B[mp];W[lp];B[mn];W[ko];B[lq];W[do];B[eo];W[lp];B[ep];W[jo];B[kn];W[nn];B[nm];W[om];B[no];W[on];B[nl];W[mm];B[lm];W[cn];B[dn];W[co];B[cm];W[bq];B[cp];W[bp];B[bm];W[dr];B[er];W[cr];B[bo];W[ar];B[ml];W[pj];B[qh];W[qi];B[ph];W[nj];B[pc];W[hn];B[gn];W[hm];B[jm];W[nc];B[lc];W[ne];B[of];W[oe];B[pe];W[ob];B[pb];W[ic];B[jc];W[hd];B[he];W[jb];B[kb];W[hb];B[fb];W[ge];B[ie];W[gd];B[ed];W[dc];B[de];W[ce];B[ef];W[gf];B[eh];W[fg];B[eg];W[ig];B[ja];W[ib];B[kf];W[le];B[jg];W[mg];B[oi];W[jh];B[kh];W[lg];B[kg];W[mi];B[ih];W[if];B[jf];W[ji];B[ki];W[ii];B[hh];W[gg];B[kj];W[gi];B[oj];W[hi];B[ej];W[lk];B[kk];W[mc];B[ld];W[md];B[mb];W[ok];B[nk];W[og];B[nf];W[oh];B[mf];W[pg];B[qg];W[pf];B[qf];W[lf];B[pk];W[ni];B[pi];W[ol];B[qj];W[di];B[ei];W[cj];B[ch];W[dh];B[dg];W[cg];B[dj];W[ci];B[bh];W[bk];B[ck];W[bi];B[ai];W[bj];B[bl];W[bg];B[hk];W[gk];B[gl];W[hl];B[ik];W[gc];B[gb];W[id];B[in];W[fl];B[gm];W[fk];B[dk];W[ql];B[pl];W[rk];B[rj];W[qm];B[qk];W[eb];B[nb];W[oc];B[oa];W[sl];B[lj];W[ao];B[an];W[ap];B[is];W[js];B[hs];W[es];B[fs];W[ds];B[fr];W[ke];B[je];W[kd];B[kc];W[od];B[si];W[em];B[el];W[fm];B[en];W[fi];B[fh];W[gh];B[ek];W[jj];B[jk];W[mj];B[mk];W[lh];B[oo];W[po];B[hj];W[jn];B[im];W[ia];B[ka];W[li];B[ea];W[da];B[hf];W[hg];B[fa];W[ah];B[ak];W[df];B[ee];W[cb];B[sj];W[op];B[mo];W[rp];B[sk];W[rl];B[al];W[aj];B[fj];W[gj])
bf7678265ab406ce,g_0000016,A,B,(;SZ[19];B[op];W[dd];B[pe];W[dp];B[dj];W[pc];B[nd];W[qe];B[pd];W[qd];B[qc];W[qb];B[rc];W[rb];B[oc];W[pb];B[qf];W[rd];B[pf];W[qp];B[qo];W[pp];B[po];W[oq];B[nq];W[or];B[nr];W[rp];B[ro];W[qr];B[no];W[on];B[oo];W[gq];B[cn];W[co];B[dn];W[gc];B[cf];W[ce];B[df];W[pj];B[eq];W[ep];B[fq];W[fp];B[gr];W[hq];B[cq];W[bo];B[dq];W[hr];B[fs];W[fn];B[ec];W[ed];B[fc];W[fd];B[gb];W[hc];B[hb];W[ic];B[dc];W[cc];B[cb];W[bb];B[bc];W[cd];B[db];W[bd];B[ge];W[gd];B[he];W[je];B[bf];W[kc];B[ho];W[go];B[pl];W[ol];B[pk];W[ok];B[oj];W[pi];B[nj];W[pm];B[qm];W[qj];B[rl];W[rk];B[ql];W[mm];B[oh];W[oi];B[ni];W[ph];B[og];W[rh];B[rg];W[ri];B[sj];W[sk];B[qh];W[pg];B[qg];W[nh];B[ng];W[mh];B[mk];W[lm];B[kk];W[mg];B[nf];W[mf];B[me];W[le];B[ld];W[ke];B[kg];W[kh];B[jm];W[jn];B[im];W[kn];B[in];W[jp];B[hp];W[gp];B[fm];W[gm];B[gl];W[em];B[fl];W[en];B[hm];W[gn];B[dl];W[el];B[ek];W[fk];B[gk];W[fj];B[gj];W[fi];B[gi];W[fh];B[gg];W[gh];B[hh];W[fg];B[gf];W[ef];B[ff];W[eg];B[ee];W[de];B[fe];W[ch];B[dh];W[dg];B[cg];W[di];B[ei];W[eh];B[ej];W[dh];B[bh];W[ci];B[cj];W[bi];B[bj])
6366183ba5ffe61b,g_0000017,A,B,(;SZ[19];B[pq];W[dd];B[pc];W[qj];B[dp];W[qo];B[qp];W[po];B[nq];W[ro];B[cf];W[qe];B[qd];W[pe];B[nc];W[re];B[fc];W[df];B[dg];W[ef];B[ce];W[cd];B[gd];W[de];B[ch];W[ic];B[gf];W[eg];B[eh];W[gg];B[fh];W[fg];B[kc];W[he];B[hd];W[id];B[ie];W[hf];B[je];W[hb];B[gb];W[kb];B[lb];W[jb];B[lc];W[eb];B[fb];W[hc];B[ge];W[hh];B[ia];W[ha];B[jd];W[fd];B[gc];W[jc];B[ka];W[ja];B[la];W[ec];B[ga];W[di];B[dh];W[fq];B[dn];W[lq];B[mp];W[rq];B[iq];W[lp];B[mo];W[om];B[eq];W[kn];B[mm];W[nk];B[mk];W[mj];B[lk];W[hp];B[jp];W[ko];B[in];W[io];B[jo];W[jn];B[ho];W[ip];B[gp];W[hq];B[gq];W[hr];B[go];W[gr];B[fr];W[fs];B[er];W[jq];B[ne];W[ng];B[of];W[ph];B[pg];W[qh];B[qg];W[rg];B[nj];W[ok];B[mi];W[gj];B[dk];W[dl];B[cl];W[el];B[cj];W[ek];B[ki];W[dj];B[ck];W[en];B[eo];W[dm];B[cm];W[em];B[fn];W[im];B[hn];W[rc];B[rd];W[sd];B[qc];W[rb];B[qb];W[ra];B[og];W[oh];B[nh];W[jg];B[if];W[hg];B[ig];W[jh];B[ih];W[ji];B[ii];W[jj];B[ij];W[jk];B[lg];W[or];B[oq];W[nr];B[pr];W[mq];B[oo];W[on];B[no];W[ea];B[bd];W[bc];B[be];W[ad];B[ae];W[ac];B[pp];W[rp];B[ci];W[ob];B[oc];W[qa];B[pb];W[pa];B[nb];W[kf];B[le];W[lf];B[mf];W[oj];B[ni];W[hk];B[ej];W[fj];B[fi];W[gl];B[os];W[mr];B[es];W[ir];B[il];W[jl];B[ik];W[hm];B[gm];W[hl];B[fl];W[fk];B[fm];W[kj];B[lj];W[kh];B[li];W[lh];B[mh];W[ke];B[kd];W[oe];B[od];W[rs];B[qf];W[rf];B[oi];W[pi];B[nl];W[ol];B[lm];W[oa];B[gi];W[hj];B[hi];W[fe];B[nm];W[kl];B[km];W[jm];B[ll];W[lo];B[ns];W[ms];B[ps];W[qr];B[qs];W[qq];B[gs];W[hs];B[fs];W[pf];B[nf];W[kg];B[mg];W[na];B[ma];W[nn];B[mn];W[fa];B[ib])
d1a6134b8d37cf8a,g_0000018,A,B,(;SZ[19];B[pd];W[dq];B[pq];W[cd];B[co];W[cl];B[eo];W[fp];B[fo];W[gp];B[cq];W[cr];B[cs];W[cp];B[bq];W[dp];B[br];W[bp];B[dr];W[do];B[fr];W[gr];B[ep];W[eq];B[er];W[go];B[em];W[dn];B[fm];W[fq];B[gn];W[en];B[hn];W[fn];B[gk];W[qo];B[qp];W[po];B[nq];W[qk];B[qi];W[ok];B[oi];W[qc];B[pc];W[qd];B[qe];W[re];B[qf];W[rf];B[rg];W[pb];B[ob];W[qb];B[nc];W[ec];B[hq];W[gq];B[ip];W[ic];B[cj];W[ch];B[ck];W[dl];B[cf];W[dg];B[de];W[dd];B[ee];W[fg];B[ge];W[fd];B[ef];W[gh];B[gf];W[ej];B[ei];W[fi];B[di];W[eg];B[ek];W[dk];B[bh];W[bg];B[bi];W[cg];B[bl];W[bm];B[ak];W[ah];B[dj];W[fj];B[bn];W[cm];B[am];W[bo];B[ai];W[bj];B[ag];W[bf];B[no];W[ro];B[rp];W[sp];B[pl];W[pk];B[qm];W[rm];B[rl];W[ql];B[pm];W[rn];B[nm];W[nl];B[mm];W[ml];B[ol];W[nj];B[ni];W[ll];B[kn];W[mi];B[mh];W[li];B[lh];W[ki];B[kh];W[lc];B[hc];W[hb];B[gc];W[gb];B[fc];W[fb];B[ed];W[dc];B[id];W[jd];B[ie];W[je];B[jc];W[ib];B[jf];W[kc];B[kf];W[le];B[ne];W[rq];B[qq];W[rr];B[qr];W[rs];B[rj];W[rk];B[sg];W[rd];B[ji];W[jj];B[ij];W[jk];B[ik];W[jl];B[il];W[ir];B[kq];W[kr];B[lr];W[jq];B[kp];W[jp];B[jo];W[hr];B[iq];W[jr];B[io];W[ls];B[ms];W[mr];B[ks];W[lq];B[mq];W[ls];B[sl];W[sk];B[lr];W[lp];B[ko];W[ls];B[rb];W[sc];B[lr];W[on];B[nr];W[om];B[ke];W[kd];B[lf];W[me];B[mf];W[lm];B[lo];W[qs];B[ps];W[op];B[oq];W[mn];B[nn];W[mo];B[ln];W[oo];B[mp];W[ii];B[jh];W[ih];B[ig];W[fk];B[gl];W[ce];B[md];W[ld];B[mb];W[lb];B[gj];W[el];B[hg];W[gi];B[df];W[ff];B[fe];W[jm];B[oj];W[mj])
4833e8e7ff838a91,g_0000019,A,B,(;SZ[19];B[pd];W[dp];B[cd];W[pp];B[fd];W[nc];B[kc];W[hc];B[gc];W[hd];B[nd];W[qc];B[oc];W[qd];B[pe];W[qe];B[pf];W[qf];B[fg];W[pg];B[je];W[og];B[nf];W[if];B[ie];W[gf];B[he];W[ff];B[hf];W[gg];B[eg];W[ee];B[df];W[gd];B[ge];W[fc];B[fe];W[gb];B[ec];W[eb];B[dc];W[jb];B[kb];W[db];B[dm];W[hg];B[gj];W[hi];B[hj];W[ii];B[ng];W[oi];B[qn];W[pn];B[qo];W[po];B[qm];W[qp];B[qj];W[nh];B[fq];W[eq];B[fp];W[cn];B[cm];W[dn];B[en];W[bm];B[bl];W[bn];B[cl];W[ij];B[ik];W[gi];B[fi];W[jk];B[il];W[kp];B[lp];W[im];B[jl];W[fn];B[eo];W[hp];B[jp];W[kq];B[jq];W[ko];B[jo];W[jn];B[kn];W[hr];B[jr];W[fr];B[lo];W[km];B[ln];W[jm];B[kk];W[jj];B[kl];W[lm];B[li];W[lh];B[kh];W[ki];B[lj];W[kg];B[jh];W[jg];B[lg];W[mh];B[ih];W[hk];B[fj];W[hl];B[hm];W[gm];B[hn];W[fl];B[kj];W[lf];B[mg];W[ig];B[gl];W[gk];B[fk];W[gl];B[mm];W[hh];B[go];W[ef];B[dg];W[de];B[ce];W[ed];B[jc];W[ke];B[ib];W[hb];B[ic];W[cc];B[dd];W[bc];B[el];W[fh];B[ei];W[mq];B[lq];W[nq];B[do];W[co];B[er];W[dr];B[gr];W[es];B[gq];W[bf];B[cf];W[ae];B[bg];W[ad];B[ag];W[md];B[mc];W[ne];B[nb];W[of];B[me];W[mf];B[ld];W[pb];B[rh];W[qi];B[ri];W[pj];B[qk];W[pk];B[pm];W[ro];B[rn];W[rp];B[nk];W[nm];B[ml];W[nn];B[rf];W[re];B[qh];W[rg];B[pi];W[ph];B[qi];W[pl];B[rl];W[pc];B[od];W[le];B[md];W[gs];B[hq];W[lr];B[kr];W[mr];B[om];W[nj];B[on];W[no];B[oo];W[op];B[ir];W[hs];B[is];W[fs];B[ep];W[cq];B[ol];W[eh];B[dh];W[gh];B[oe];W[nf];B[qg];W[sf];B[mp];W[np];B[mj];W[al];B[ak];W[am];B[bj];W[oa];B[na];W[ob];B[sh];W[sg];B[mi];W[ni];B[ql];W[oj];B[nl];W[ia];B[ja];W[ha];B[jf];W[kf];B[so];W[sp];B[sn];W[bd];B[ls];W[ms];B[ks];W[di];B[ci];W[dj];B[ek];W[af];B[ch];W[kd];B[jd])
6e7c76077db8a326,g_0000020,A,B,(;SZ[19];B[qd];W[dp];B[pp];W[dc];B[ce];W[de];B[df];W[ee];B[cg];W[cd];B[be];W[od];B[jc];W[pf];B[oc];W[nc];B[pc];W[md];B[lc];W[nb];B[pe];W[oe];B[qf];W[qg];B[rf];W[pg];B[rg];W[rh];B[ob];W[pd];B[qe];W[qc];B[qb];W[rc];B[rb];W[oa];B[pb];W[dh];B[ef];W[ch];B[gc];W[ff];B[bd];W[bc];B[eg];W[bg];B[fg];W[fe];B[ke];W[lf];B[kf];W[lg];B[le];W[me];B[nh];W[ng];B[qh];W[ri];B[ph];W[pj];B[oh];W[mg];B[ok];W[oj];B[nj];W[nk];B[mj];W[ol];B[ql];W[pk];B[rk];W[qj];B[qn];W[mk];B[lj];W[lk];B[kh];W[kg];B[jg];W[mh];B[ni];W[kj];B[li];W[jj];B[jh];W[ie];B[mc];W[nf];B[og];W[nd];B[of];W[ld];B[kd];W[jf];B[if];W[je];B[he];W[hf];B[ig];W[hd];B[hc];W[id];B[hg];W[ge];B[mb];W[ic];B[ib];W[kb];B[kc];W[jb];B[ma];W[na];B[ia];W[la];B[ka];W[jd];B[cb];W[cc];B[eb];W[db];B[gb];W[ec];B[ea];W[da];B[fb];W[ja];B[ga];W[bf];B[cf];W[nq];B[ek];W[fi];B[bi];W[bh];B[bk];W[cj];B[ck];W[bj];B[dj];W[di];B[gi];W[ej];B[dk];W[fk];B[gj];W[fj];B[co];W[do];B[cn];W[cp];B[em];W[gk];B[fh];W[hk];B[fq];W[fp];B[gp];W[fo];B[gq];W[eq];B[kq];W[pq];B[qq];W[qr];B[rq];W[or];B[op];W[mr];B[oq];W[pr];B[mp];W[kr];B[jr];W[lq];B[jp];W[lp];B[mo];W[js];B[ir];W[rr];B[er];W[dr];B[fr];W[bp];B[gm];W[hj];B[hi];W[jo];B[il];W[jl];B[ik];W[ij];B[jm];W[kl];B[im];W[kp];B[jq];W[kn];B[km];W[lm];B[ln];W[sq];B[rp];W[sp];B[so];W[sr];B[ro];W[dn];B[dm];W[fn];B[fm];W[ho];B[ip];W[hn];B[hm];W[io];B[mm];W[ll];B[jk];W[kk];B[aj];W[ci];B[ai];W[ah];B[ak];W[af];B[nm];W[pl];B[bo];W[nl];B[ds];W[cs];B[es];W[cr];B[bm];W[pn];B[po];W[on];B[np];W[lo];B[mn];W[rj];B[qm];W[qk];B[rl];W[gd];B[ap];W[aq];B[ao];W[br];B[mq];W[nr];B[pa];W[is];B[hs];W[ks];B[hp];W[ki];B[lh];W[gf];B[gg];W[sg];B[ac];W[ab];B[ad];W[bb];B[sf];W[sh];B[eh];W[ei];B[en];W[eo];B[jn];W[ko];B[sj];W[ii];B[ih];W[fc];B[fl];W[si];B[sk];W[oo];B[go];W[gn];B[pm];W[om])
